cik,company_name,executive_name,title_context
0001649989,"Outlook Therapeutics, Inc.",Certain Relationships,"None of the members of the compensation committee is currently, or has been at any time, one of our officers or employees. None of our executive officers currently serves, or has served during the las"
0001649989,"Outlook Therapeutics, Inc.",Swati Mohan,"In December&nbsp;2012, Dr. Mohan, our Chief Executive Officer and a member of our board of directors, and his wife, Swati Mohan, a holder of more than 5% of our capital stock at such time, agreed to c"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Frederick Sancilio,"substantially dependent on the research and development and business development expertise of Dr&nbsp;Frederick Sancilio, our President and Chief Executive Officer, and on the continued services and p"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Marc Wolff,"President, Marc Wolff, has over 16 years of experience in our industry, serving in global finance leadership roles. Our Vice President of Research and Development, Dr&nbsp;Thorsteinn Thorsteinsson, is"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Our Vice,"President, Marc Wolff, has over 16 years of experience in our industry, serving in global finance leadership roles. Our Vice President of Research and Development, Dr&nbsp;Thorsteinn Thorsteinsson, is"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Thorsteinn Thorsteinsson,"President, Marc Wolff, has over 16 years of experience in our industry, serving in global finance leadership roles. Our Vice President of Research and Development, Dr&nbsp;Thorsteinn Thorsteinsson, is"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Dr Sancilio,"Our Chief Executive Officer, Dr Sancilio, will continue to have substantial control over us after this offering and could delay or prevent a change in control of our"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Carolyn Alex,"Agreement. As of June&nbsp;30, 2015, and as of the date of this prospectus, Frederick Sancilio, our Chairman, President and Chief Executive Officer, and his spouse, Carolyn Alex Sancilio, our Vice Pre"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Frederick D. Sancilio,"Our founder and Chief Executive Officer, Dr&nbsp;Frederick D. Sancilio, has over 35 years of experience in pharmaceutical research, development, formulation, manufacturing and commercialization. Prior"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",The Janssen,"analgesic products. Dr&nbsp;Dunton was a senior executive in various capacities in the Pharmaceuticals Group of Johnson&nbsp;&amp; Johnson, including President and Managing Director of The Janssen Res"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Kevin Maki,"metabolic disorders in the context of obesity, aging and physical inactivity. Kevin Maki, PhD is the founder and Chief"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Dr Frederick,"Carolyn Alex Sancilio, is the spouse of our Chief Executive Officer, Dr Frederick Sancilio. There are no other family relationships among our executive officers, directors and key employees."
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",Carolyn Sancilio,"his spouse Carolyn Sancilio, the Company&#146;s Vice President of Corporate Development, (collectively, the &#147;Guarantors&#148;) in connection with the Credit Facility agreements as described in No"
0001641908,"SANCILIO PHARMACEUTICALS COMPANY, INC.",The Guarantors,"his spouse Carolyn Sancilio, the Company&#146;s Vice President of Corporate Development, (collectively, the &#147;Guarantors&#148;) in connection with the Credit Facility agreements as described in No"
0001582554,"Matinas BioPharma Holdings, Inc.",George Bobotas,"Counsel, George Bobotas, our Chief Scientific Officer, and Abdel A. Fawzy, our Executive Vice President for Pharmaceutical and"
0001582554,"Matinas BioPharma Holdings, Inc.",Abdel A. Fawzy,"Counsel, George Bobotas, our Chief Scientific Officer, and Abdel A. Fawzy, our Executive Vice President for Pharmaceutical and"
0001582554,"Matinas BioPharma Holdings, Inc.",Roelof Rongen,"In particular, we believe that the loss of the services of Roelof Rongen, our President and Chief Executive Officer, Jerome Jabbour,"
0001582554,"Matinas BioPharma Holdings, Inc.",Jerome Jabbour,"In particular, we believe that the loss of the services of Roelof Rongen, our President and Chief Executive Officer, Jerome Jabbour,"
0001582554,"Matinas BioPharma Holdings, Inc.",Essential Fatty,"of Matinas BioPharma. He is also the Founder and Chairman of Essential Fatty Acid Therapeutics LLC, a biotech company focused"
0001582554,"Matinas BioPharma Holdings, Inc.",Scientific Affairs,"and Vice President Scientific Affairs at Reliant (2000-2008). Prior to Reliant, he was the founder and Executive Director of the"
0001582554,"Matinas BioPharma Holdings, Inc.",Henry Schein,"medical advisory board of Henry Schein Inc. (NASDAQ: HSIC), and he was a Director and Co-Founder of Reliant. Pharmasset was"
0001582554,"Matinas BioPharma Holdings, Inc.",Chestnut Hill,"founder and managing member of Chestnut Hill Sciences, LLC (2004), a human and animal health care company dedicated to the"
0001582554,"Matinas BioPharma Holdings, Inc.",Geroge Bobotas,"common stock; Geroge Bobotas, our executive vice president and chief scientific officer, and his spouse, who received an"
0001582554,"Matinas BioPharma Holdings, Inc.",Merger Warrants,"and 250,000 Merger Warrants; Roelof Rongen, President and Chief Executive Officer, who received 3,417,186 shares of Holdings&rsquo;"
0001772028,Scopus Biopharma Inc.,George Kunos,"George Kunos, Scientific Director of the National Institute on Alcohol Abuse and Alcoholism of the NIH and leading researcher"
0001772028,Scopus Biopharma Inc.,Alcohol Abuse,"George Kunos, Scientific Director of the National Institute on Alcohol Abuse and Alcoholism of the NIH and leading researcher"
0001772028,Scopus Biopharma Inc.,Mr Silberg,"the firm&rsquo;s activities in Israel. Since 2000, Mr Silberg has served as Managing Director of Mercator Research Ltd., a"
0001772028,Scopus Biopharma Inc.,Mercator Research,"the firm&rsquo;s activities in Israel. Since 2000, Mr Silberg has served as Managing Director of Mercator Research Ltd., a"
0001772028,Scopus Biopharma Inc.,Morris C. Laster,"The services of our Co-Chairman and Chief Executive Officer, Dr. Morris C. Laster,"
0001589150,Regen BioPharma Inc,David R. Koos,"this time, the sole officer and director of the Company is David R. Koos, who is wholly responsible for the development and execution"
0001589150,Regen BioPharma Inc,The Chief,of charge. The Chief Executive Officer of Entest Biomedical Inc. is David R. Koos who also serves as the Chief Executive Officer
0001589150,Regen BioPharma Inc,Thomas Ichim,Thomas Ichim Chief Scientific Officer and Director of Research &nbsp;
0001589150,Regen BioPharma Inc,Ichim Employment,"Scientific Officer and Director of Research of Regen BioPharma, Inc. (&ldquo;Ichim Employment Agreement&rdquo;)."
0001541157,Celsus Therapeutics Plc.,Mark Cohen,The competition for qualified personnel in the biopharmaceutical field is intense and we must retain and motivate highly qualified scientific personnel as well as attract new personnel. We are highly 
0001541157,Celsus Therapeutics Plc.,Gur Roshwalb,The competition for qualified personnel in the biopharmaceutical field is intense and we must retain and motivate highly qualified scientific personnel as well as attract new personnel. We are highly 
0001541157,Celsus Therapeutics Plc.,American Recovery,"On February 17, 2009, President Obama signed into law the American Recovery and Reinvestment Act of 2009. This law provides funding for the federal government to compare the effectiveness of different"
0001541157,Celsus Therapeutics Plc.,Human Services,"On February 17, 2009, President Obama signed into law the American Recovery and Reinvestment Act of 2009. This law provides funding for the federal government to compare the effectiveness of different"
0001541157,Celsus Therapeutics Plc.,Mark S. Cohen,"Mark S. Cohen, age 47, has served as the Chairman of our board of directors since December 21, 2004. Currently, he is a senior partner and the chair of the life sciences group at the law firm Pearl Co"
0001541157,Celsus Therapeutics Plc.,Pearl Cohen,"Mark S. Cohen, age 47, has served as the Chairman of our board of directors since December 21, 2004. Currently, he is a senior partner and the chair of the life sciences group at the law firm Pearl Co"
0001541157,Celsus Therapeutics Plc.,Zedek Latzer,"Mark S. Cohen, age 47, has served as the Chairman of our board of directors since December 21, 2004. Currently, he is a senior partner and the chair of the life sciences group at the law firm Pearl Co"
0001541157,Celsus Therapeutics Plc.,New Jersey,"Mark S. Cohen, age 47, has served as the Chairman of our board of directors since December 21, 2004. Currently, he is a senior partner and the chair of the life sciences group at the law firm Pearl Co"
0001541157,Celsus Therapeutics Plc.,Johnson Yiu,"Johnson Yiu Nam Lau, M.B.,B.S., M.D., F.R.C.P., age 54, has served as a member of our board of directors since May 2, 2007. Currently, he serves as the chairman and CEO of Kinex Pharmaceuticals LLC, a"
0001541157,Celsus Therapeutics Plc.,Nam Lau,"Johnson Yiu Nam Lau, M.B.,B.S., M.D., F.R.C.P., age 54, has served as a member of our board of directors since May 2, 2007. Currently, he serves as the chairman and CEO of Kinex Pharmaceuticals LLC, a"
0001541157,Celsus Therapeutics Plc.,Hong Kong,"Johnson Yiu Nam Lau, M.B.,B.S., M.D., F.R.C.P., age 54, has served as a member of our board of directors since May 2, 2007. Currently, he serves as the chairman and CEO of Kinex Pharmaceuticals LLC, a"
0001541157,Celsus Therapeutics Plc.,Israeli Life,"Mivtahim, Israel&#146;s largest pension fund. From June 1974 to May 1988, Mr. Eiran served as a director of Bank HaPoalim and from August 1993 to August 1997, served as director of Bank HaMizrahi, fro"
0001541157,Celsus Therapeutics Plc.,Delek Explorations,"Mivtahim, Israel&#146;s largest pension fund. From June 1974 to May 1988, Mr. Eiran served as a director of Bank HaPoalim and from August 1993 to August 1997, served as director of Bank HaMizrahi, fro"
0001541157,Celsus Therapeutics Plc.,Prime Minister,"Mivtahim, Israel&#146;s largest pension fund. From June 1974 to May 1988, Mr. Eiran served as a director of Bank HaPoalim and from August 1993 to August 1997, served as director of Bank HaMizrahi, fro"
0001541157,Celsus Therapeutics Plc.,Leach Technology,"and was promoted to President and Chief Executive Officer in June 2007. DUSA was acquired by Sun Pharma in June of 2012. Prior to joining DUSA Pharmaceuticals, Bob served as President of Leach Technol"
0001541157,Celsus Therapeutics Plc.,Leach Holding,"and was promoted to President and Chief Executive Officer in June 2007. DUSA was acquired by Sun Pharma in June of 2012. Prior to joining DUSA Pharmaceuticals, Bob served as President of Leach Technol"
0001541157,Celsus Therapeutics Plc.,Myers Squibb,"and was promoted to President and Chief Executive Officer in June 2007. DUSA was acquired by Sun Pharma in June of 2012. Prior to joining DUSA Pharmaceuticals, Bob served as President of Leach Technol"
0001541157,Celsus Therapeutics Plc.,Skin Care,"and was promoted to President and Chief Executive Officer in June 2007. DUSA was acquired by Sun Pharma in June of 2012. Prior to joining DUSA Pharmaceuticals, Bob served as President of Leach Technol"
0001541157,Celsus Therapeutics Plc.,Vascular Access,"serving as Business Director for Vascular Access he licensed and launched the first Intravenous Catheter with needle-stick protection, which is the industry standard today. Bob currently serves as a m"
0001541157,Celsus Therapeutics Plc.,Intravenous Catheter,"serving as Business Director for Vascular Access he licensed and launched the first Intravenous Catheter with needle-stick protection, which is the industry standard today. Bob currently serves as a m"
0001541157,Celsus Therapeutics Plc.,Saint Joseph,"serving as Business Director for Vascular Access he licensed and launched the first Intravenous Catheter with needle-stick protection, which is the industry standard today. Bob currently serves as a m"
0001541157,Celsus Therapeutics Plc.,Business Advisory,"serving as Business Director for Vascular Access he licensed and launched the first Intravenous Catheter with needle-stick protection, which is the industry standard today. Bob currently serves as a m"
0001541157,Celsus Therapeutics Plc.,Allan L. Shaw,"Allan L. Shaw , age 50, has served as a member of our board of directors since October 2, 2013. Mr. Shaw currently leads Alvarez &amp; Marsal&#146;s biopharmaceutical consulting practice and served as"
0001541157,Celsus Therapeutics Plc.,Central New,"Allan L. Shaw , age 50, has served as a member of our board of directors since October 2, 2013. Mr. Shaw currently leads Alvarez &amp; Marsal&#146;s biopharmaceutical consulting practice and served as"
0001541157,Celsus Therapeutics Plc.,Shaw Strategic,"Allan L. Shaw , age 50, has served as a member of our board of directors since October 2, 2013. Mr. Shaw currently leads Alvarez &amp; Marsal&#146;s biopharmaceutical consulting practice and served as"
0001541157,Celsus Therapeutics Plc.,Navios Maritime,"advisory firm, focused on providing strategic financial counsel on a wide variety of issues such as general corporate finance, mergers and acquisitions, capital structuring, licensing and capital mark"
0001541157,Celsus Therapeutics Plc.,Certified Public,"advisory firm, focused on providing strategic financial counsel on a wide variety of issues such as general corporate finance, mergers and acquisitions, capital structuring, licensing and capital mark"
